id;cnc_nb;visa_nb;title;movie_type;has_ad;movie_public
36244;2019003486;;FIRINICIN KARISI;COMEDIE;;
36245;2019003487;;MILADA;DRAME;;
36246;2019003488;;THE GOLDEN BETRAYAL;DRAME;;
36247;2019003489;;THE LUST FOR POWER;DOCUMENTAIRE;;
36248;2019003490;;MOMENTS;DRAME;;
36249;2019003491;153137;TENET;THRILLER;OUI;TP
36250;2019003493;;MURS DE PAPIERS;DOCUMENTAIRE;;
36251;2019003495;151427;BABI YAR. CONTEXT;DOCUMENTAIRE;;TPA
36252;2019003496;151422;MON COUSIN;COMEDIE;OUI;TP
36253;2019003501;;LE MONDE EST A NOUS;DOCUMENTAIRE;;
36254;2019003502;;NINA ERRANTE;DRAME;;
36255;2019003503;152749;LA MER DU MILIEU;DOCUMENTAIRE;;TP
36256;2019003509;151431;ABOU LEILA;DRAME;;12
36257;2019003510;151430;ALBATROS;DRAME;OUI;TP
36258;2019003512;155650;HAM ON RYE;COMEDIE DRAMATIQUE;;TP
36259;2019003513;;TENDRE DES FILS L'ARENTELLE UN THEATRE EN CAMPAGNE;DOCUMENTAIRE;;
36260;2019003530;160925;OLMA DJON;DRAME;;TP
36261;2019003533;;LE SECRET DU LEADERSHIP;DRAME;;
36262;2019003537;151439;A LA VIE;DOCUMENTAIRE;OUI;TP
36263;2019003543;;ALL IS TRUE;DRAME;;
36264;2019003552;151450;GAGARINE;DRAME;OUI;TP
36265;2019003554;151446;LA PANTHERE DES NEIGES;DOCUMENTAIRE;OUI;TP
36266;2019003559;;CHANGEMENT DE DESTINEE;DRAME;;
36267;2019003561;;L'HOMME A MANGE LA TERRE;DOCUMENTAIRE;;
36268;2019003563;151494;LE RÉSEAU SHELBURN;DRAME;;TP
36269;2019003566;151777;LE GRAND SECRET DU LIEN;DOCUMENTAIRE;;TP
36270;2019003567;151770;SWALLOW;DRAME;;TPA
36271;2019003587;;LA VIE SERA BELLE;DOCUMENTAIRE;;
36272;2019003588;151541;JOKER;AVENTURES;OUI;12A
36273;2019003595;151476;UN HOMME HEUREUX;COMEDIE;OUI;TP
36274;2019003596;151473;MESSE BASSE;DRAME;;TP
36275;2019003609;151479;UN DRAGON EN FORME DE NUAGE;COMEDIE;OUI;TP
36276;2019003612;151482;BENNI;DRAME;;TPA
36277;2019003613;151484;ADN;DRAME;OUI;TP
36278;2019003616;151588;ABOMINABLE;ANIMATION;OUI;TP
36279;2019003617;;RIEN QUE DES HISTOIRES DE FOUS ENTRETIEN AVEC FRANCIS MARSHALL SOUS LE VENT DE L'ART BRUT;DOCUMENTAIRE;;
36280;2019003624;151497;REINES DE LA NUIT (LES);DOCUMENTAIRE;;TP
36281;2019003630;151495;LE GENOU D'AHED;DRAME;;TP
36282;2019003633;;LA DERNIERE ORGIE DU TROISIEME REICH;HORREUR;;
36283;2019003635;;DEMAIN NOUS SERONS LIBRES;DRAME;;
36284;2019003636;;L'IMAGE EN COMMUN;DOCUMENTAIRE;;
36285;2019003637;155433;J'ETAIS A LA MAISON MAIS;DRAME;;TP
36286;2019003638;;AFRICAN MIRROR;DOCUMENTAIRE;;
36287;2019003639;;SANS TERRE;DOCUMENTAIRE;;
36288;2019003643;;KAAPPAAN;AVENTURES;;TP
36289;2019003646;;OSCURO Y LUCIENTES;DOCUMENTAIRE;;
36290;2019003649;;LE REOURS AUX FORETS;DOCUMENTAIRE;;
36291;2019003652;;LES BLANCHES TERRES;DOCUMENTAIRE;;
36292;2019003658;;CHATEAU DE TERRE;DOCUMENTAIRE;;
36293;2019003660;;CRIA PUERCOS;DRAME;;
36294;2019003661;;LEONA;DRAME;;
36295;2019003662;;QUI EST NORMAL LUI C'EST TOMAS;DRAME;;
36296;2019003663;;CHICUAROTES;COMEDIE DRAMATIQUE;;
36297;2019003664;;LE MONDE MAGIQUE DE SALMA;ANIMATION;;
36298;2019003665;;UN PHILOSOPHE DANS L'ARENE;DOCUMENTAIRE;;
36299;2019003666;;COUP DE FEU;DOCUMENTAIRE;;
36300;2019003667;;MIDNIGHT FAMILY;DOCUMENTAIRE;;
36301;2019003668;;ON NE TUE PAS LA VERITE;DOCUMENTAIRE;;
36302;2019003669;;FEMMES ANSI VA LA VIE COMPANERA;DOCUMENTAIRE;;
36303;2019003671;;TEPEYAC;DRAME;;
36304;2019003674;;D'ÉGAL A ÉGAL - AUF AUGENHOHE;DRAME;;
36305;2019003675;;LE CLIMAT LES HOMMES ET LA MER;DOCUMENTAIRE;;
36306;2019003678;151587;QUEENS;HISTOIRE;OUI;TPA
36307;2019003680;151745;SERENDIPITY;DOCUMENTAIRE;;TP
36308;2019003681;151779;XY CHELSEA;DOCUMENTAIRE;;TP
36309;2019003686;151794;AU BOUT DU MONDE;DRAME;;TP
36310;2019003694;;NI LES FEMMES NI LA TERRE;DOCUMENTAIRE;;
36311;2019003698;152193;BAD BOYS FOR LIFE;AVENTURES;OUI;TPA
36312;2019003701;151785;LES FILLES DU DOCTEUR MARCH;DRAME;OUI;TP
36313;2019003702;;PILE PERMIS DE DEMOLIR;DOCUMENTAIRE;;
36314;2019003703;151546;TERMINATOR : DARK FATE;SCIENCE FICTION;OUI;TPA
36315;2019003705;;LES EFFETS DES ONDES DE LA RADIOCOMMUNICATION MOBILE SUR LA SANTE VERIFIER LES FAITS;DOCUMENTAIRE;;
36316;2019003710;;STRIKE A ROCK;DOCUMENTAIRE;;
36317;2019003713;;LES JOURS D'APRES;DOCUMENTAIRE;;
36318;2019003716;;THE REST I MAKE UP;DOCUMENTAIRE;;
36319;2019003718;;LA VIE D'UNE PETITE CULOTTE ET DE CELLES QUI LA FABRIQUENT;DOCUMENTAIRE;;
36320;2019003747;152530;FILMMAKERS;DOCUMENTAIRE;;
36321;2019003754;;KANARIE;DRAME;;
36322;2019003755;;LA NUIT QUI VIENT;EXPERIMENTAL;;
36323;2019003756;;LEAVING AFGHANISTAN;DRAME;;
36324;2019003757;;WAR;AVENTURES;;TP
36325;2019003761;151519;PLACE DE L'EUROPE;DOCUMENTAIRE;;TP
36326;2019003767;;NIKKA ZAILDAR 3;COMEDIE DRAMATIQUE;;TP
36327;2019003768;151894;LE VOYAGE DU PELERIN;ANIMATION;;TP
36328;2019003773;;LE GEOGRAPHE ET L'ILE;DOCUMENTAIRE;;
36329;2019003788;;UN JOUR TU VIEILLIRAS;COMEDIE;;
36330;2019003789;152886;L'AFFAIRE COLLINI;DRAME;;TP
36331;2019003790;;ANOTHER REALITY;DOCUMENTAIRE;;
36332;2019003791;;CLEO;COMEDIE;;
36333;2019003792;153817;FRITZI;ANIMATION;;TP
36334;2019003793;;NUR INE FRAU;BIOGRAPHIE;;
36335;2019003794;;ALL MY LOVING;DRAME;;
36336;2019003796;;DER JUNGE MUSS AN KIE FRISCHE LUFT;DRAME;;
36337;2019003797;151526;PARENTS D'ELEVES;COMEDIE;OUI;TP
36338;2019003799;151532;LE DERNIER VOYAGE;SCIENCE FICTION;OUI;TP
36339;2019003800;151530;30 JOURS MAX;COMEDIE;OUI;TP
36340;2019003801;151535;LES CADORS;COMEDIE;OUI;TP
36341;2019003802;151525;ROSALIE;DRAME;OUI;TP
36342;2019003803;;THE FIREWORDS WOMAN;EROTIQUE;;
36343;2019003813;;EL PIEDRA;DRAME;;
36344;2019003815;;LOS FIERROS;DRAME;;
36345;2019003819;;O SUSURRO DEL JAGUAR;DRAME;;
36346;2019003821;;RIO SECO;DRAME;;
36347;2019003823;;LA MUJER DE LOS 7 NOMBRES;DOCUMENTAIRE;;
36348;2019003826;;THE SMILING LOMBANA;DOCUMENTAIRE;;
36349;2019003827;;THINKING LIKE A MOUNTAIN;DOCUMENTAIRE;;
36350;2019003856;;L'INCROYABLE HISTOIRE DE JESUS;ANIMATION;;
36351;2019003858;151537;LOST COUNTRY;DRAME;;TP
36352;2019003864;;IDHU KAALAM;COMEDIE;;
36353;2019003865;;LES DEPOSSEDES;DOCUMENTAIRE;;
36354;2019003866;151818;HAYATI;DRAME;;TP
36355;2019003867;;PRINCES ET VAGABONDS;DOCUMENTAIRE;;TP
36356;2019003868;;LE ROI D'ICI;COMEDIE;;TP
36357;2019003869;;L'IMAGE QU'ON S'EN FAIT;DOCUMENTAIRE;;
36358;2019003870;;LA PETITE RUSSIE;DOCUMENTAIRE;;
36359;2019003871;;ROBERT DOISNEAU LE REVOLTE MERVEILLEUX;DOCUMENTAIRE;;
36360;2019003878;;BULL;DRAME;;
36361;2019003886;150300;ADULTS IN THE ROOM;DRAME;OUI;TP
36362;2019003894;151931;ANTHROPOCENE : L'EPOQUE HUMAINE;DOCUMENTAIRE;;TP
36363;2019003897;151717;LE FILS D'UN ROI;DOCUMENTAIRE;;TP
36364;2019003907;;JACQUES STEPHEN ALEXIS MORT SANS SEPULTURE;DOCUMENTAIRE;;
36365;2019003926;;UN PIANO SUR LES ROUTES DE L'HIMALAYA;DOCUMENTAIRE;;
36366;2019003927;;ART ET MIND;DOCUMENTAIRE;;
36367;2019003935;;BONJOUR PEKIN;DOCUMENTAIRE;;
36368;2019003937;;UNE NOUVELLE ERE;DOCUMENTAIRE;;
36369;2019003938;;REVE DE CONFUCIUS;DOCUMENTAIRE;;
36370;2019003939;;SOEUR AINEE;DOCUMENTAIRE;;
36371;2019004038;;NAMMA VEETU PILLAI;COMEDIE;;TP
36372;2019004040;152503;LA COMMUNION;DRAME;;12
36373;2019004046;;DIEU N'EST PAS MORT 3;DRAME;;
36374;2019004047;;QUAND LA GUERRE ARRIVE;DOCUMENTAIRE;;
36375;2019004049;;SYE RAA;AVENTURES;;TP
36376;2019004050;;TELL IT TO THE BEES;DRAME;;
36377;2019004051;149254;HEROS NE MEURENT JAMAIS (LES);DRAME;OUI;TP
36378;2019004057;152696;TRIO;DOCUMENTAIRE;;TP
36379;2019004058;;LA PASSION DE MARIE MADELEINE;HISTOIRE;;TP
36380;2019004060;151569;POMME D'AMOUR;COMEDIE DRAMATIQUE;;TP
36381;2019004062;;BHAGWATI;DOCUMENTAIRE;;
36382;2019004066;;LA VIE AU LOIN;DOCUMENTAIRE;;
36383;2019004069;151801;FREEDOM;DRAME;;12
36384;2019004070;152603;QUE CE SOIT LOI;DOCUMENTAIRE;;TP
36385;2019004072;;ATTACK THE SUN;EXPERIMENTAL;;
36386;2019004073;;CLEMENCY;DRAME;;
36387;2019004074;151775;JEUNE JULIETTE;COMEDIE DRAMATIQUE;;TP
36388;2019004075;153022;LIGHT OF MY LIFE;DRAME;;TP
36389;2019004076;;HELLHOLE;DRAME;;
36390;2019004077;151935;LE PHOTOGRAPHE;COMEDIE;OUI;TP
36391;2019004079;151578;P'TITE FRADETTE (LA);DOCUMENTAIRE;;TP
36392;2019004080;151584;JOURS SAUVAGES;DRAME;;TPA
36393;2019004085;151577;ON EST FAIT POUR S'ENTENDRE;COMEDIE;OUI;TP
36394;2019004087;;DEPECHE MODE SPIRITS IN THE FOREST;DOCUMENTAIRE;;
36395;2019004095;151586;EUGENIE GRANDET;HISTOIRE;OUI;TP
36396;2019004104;151594;UN METIER SERIEUX;COMEDIE DRAMATIQUE;OUI;TP
36397;2019004105;151595;UNE VIE CACHEE;HISTOIRE;;TP
36398;2019004109;151599;MA VIE, MA GUEULE;FICTION;OUI;
36399;2019004110;;BRAQUAGE A L'AFRICANE;POLICIER;;
36400;2019004111;;EL TREN FANTASMA;THRILLER;;
36401;2019004113;;BINTI;DRAME;;
36402;2019004114;;CENDRE NOIRE;DRAME;;
36403;2019004115;;DUGA LES CHAROGNARDS;COMEDIE DRAMATIQUE;;
36404;2019004117;152816;PERRO BOMBA;DRAME;;TP
36405;2019004118;;SPRINTER;DRAME;;
36406;2019004119;;VIDE;DOCUMENTAIRE;;
36407;2019004131;;GLI ULTIMI A VEDERLI VIVERE;DRAME;;
36408;2019004133;;PAS EN MON NOM;DOCUMENTAIRE;;TP
36409;2019004134;;ANNEM;DRAME;;
36410;2019004136;;ASURAN;AVENTURES;;TPA
36411;2019004137;;HISTOIRE DE MES CHEVEUX DE LA BRIEVETE DE LA VIE;DOCUMENTAIRE;;
36412;2019004150;;S'INSTALLER AU PAYS BASQUE;DOCUMENTAIRE;;
36413;2019004154;151616;JE T'AIME FILME MOI;COMEDIE;;TP
36414;2019004170;;FIGHT GIRL;DRAME;;
36415;2019004175;;ME LLAMO VIOLETA;DOCUMENTAIRE;;
36416;2019004180;153944;TIEMPO DESPUES;COMEDIE;;TP
36417;2019004187;;COMME SI COMME CA;DOCUMENTAIRE;;
36418;2019004188;;FAUT IL ARRETER DE MANGER DES ANIMAUX;DOCUMENTAIRE;;
36419;2019004193;;7 KOGUSTAKI MUCIZE;DRAME;;
36420;2019004194;;ARUVAM;HORREUR;;
36421;2019004200;151925;CHICHINETTE, MA VIE D'ESPIONNE;DOCUMENTAIRE;;TP
36422;2019004201;151802;UN ETE A CHANGSHA;THRILLER;;TP
36423;2019004209;;A CERTAIN KIND OF SILENCE;DRAME;;
36424;2019004210;151868;JUDY;BIOGRAPHIE;OUI;TP
36425;2019004211;152161;ART DU MENSONGE (L');THRILLER;OUI;TP
36426;2019004212;152348;BIRDS OF PREY ET LA FANTABULEUSE HISTOIRE DE HARLEY QUINN;AVENTURES;OUI;12
36427;2019004213;;DEMAIN LE FEU;DOCUMENTAIRE;;
36428;2019004214;;EL PRINCIPE;DRAME;;
36429;2019004215;;MA NUDITE NE SERT A RIEN;DOCUMENTAIRE;;
36430;2019004216;152384;SANS FRAPPER;DOCUMENTAIRE;;TP
36431;2019004219;152125;NOUS LES CHIENS;ANIMATION;;TP
36432;2019004237;;ME AND MY MOTHERLAND;DRAME;;
36433;2019004262;;24 HEURES DU MANS LE FILM OFFICIEL;DOCUMENTAIRE;;
36434;2019004263;;LA FIN DES TERRES;DOCUMENTAIRE;;
36435;2019004264;;BATALLAS INTIMAS;DOCUMENTAIRE;;
36436;2019004265;;O PROCESSO;DOCUMENTAIRE;;
36437;2019004272;;MAMMA + MAMMA;COMEDIE;;
36438;2019004277;151641;POLY;AVENTURES;OUI;TP
36439;2019004293;;PETROMAX;HORREUR;;
36440;2019004295;;KARAKOMIK FILMLER;COMEDIE;;
36441;2019004297;;SURNATURAL ORCHESTRA VOYAGE EN TUTTI;DOCUMENTAIRE;;
36442;2019004298;;FORMAN VS FORMAN;DOCUMENTAIRE;;
36443;2019004299;;A L'OMBRE DES SERAPHINS;DRAME;;
36444;2019004300;;POUR VIVRE HEUREUX;DRAME;;
36445;2019004301;;RESPETO;DRAME;;
36446;2019004302;;LE CHEMIN DE LA GUERISON;DOCUMENTAIRE;;
36447;2019004303;;KANEHSATAKE 270 ANS DE RESISTANCE;DOCUMENTAIRE;;
36448;2019004304;;SINFONIA PARA ANA;DRAME;;
36449;2019004306;151649;BONNE CONDUITE;COMEDIE;OUI;TP
36450;2019004310;;ELIO PETRI NOTE SUR UN AUTEUR;DOCUMENTAIRE;;
36451;2019004334;;BRUINE SQUAMMA;EXPERIMENTAL;;
36452;2019004336;;LAPSE;EXPERIMENTAL;;
36453;2019004337;151657;LA TRANCHEE INFINIE;DRAME;;TPA
36454;2019004338;151658;LE VISITEUR DU FUTUR;SCIENCE FICTION;OUI;TP
36455;2019004339;151663;YOURS IN SISTERHOOD;DOCUMENTAIRE;;TP
36456;2019004342;151666;LES RASCALS;DRAME;OUI;12
36457;2019004349;152027;LAST CHRISTMAS;COMEDIE;OUI;TP
36458;2019004351;;STEVEN ARNOLD HEAVENLY BODIES;DOCUMENTAIRE;;
36459;2019004354;;THE PAST IS ALWAYS NEW THE FUTURE IS ALWAYS NOSTALGIC PHOTOGRAPHER DAIDO MORIYAMA;DOCUMENTAIRE;;
36460;2019004359;;HURRICANE;HISTOIRE;;
36461;2019004360;;L'HOPITAL DE LA TRANSFIGURATION;DRAME;;
36462;2019004361;;COMMENT J'AI PROVOQUE LA II GUERRE MONDIALE;COMEDIE;;
36463;2019004362;;GOOD MORNING;COMEDIE DRAMATIQUE;;
36464;2019004368;;A WOMB OF THEIR OWN;DOCUMENTAIRE;;
36465;2019004369;;BY HOOK OR BY CROOK;DRAME;;
36466;2019004371;;CALL HER GANDA;DOCUMENTAIRE;;
36467;2019004372;;WILD NIGHTS WITH EMILY;COMEDIE;;
36468;2019004373;;REINA DE CORAZONES;DOCUMENTAIRE;;
36469;2019004374;151879;COUNTDOWN;HORREUR;OUI;12
36470;2019004375;151781;MIDWAY;HISTOIRE;OUI;TP
36471;2019004376;149481;WONDER BOY, OLIVIER ROUSTEING, NE SOUS X;DOCUMENTAIRE;;TP
36472;2019004377;;LES BLESSURES DU VENT;DRAME;;
36473;2019004378;;TRANSGEEK;DOCUMENTAIRE;;
36474;2019004379;;COUSINS;COMEDIE DRAMATIQUE;;
36475;2019004382;;BREVE HISTOIRE DE LA PLANETE VERTE;DRAME;;
36476;2019004386;152003;LA FAMILLE ADDAMS;ANIMATION;OUI;TP
36477;2019004388;;TRANSFINITE;DOCUMENTAIRE;;
36478;2019004389;;TRANSMILITARY;DOCUMENTAIRE;;
36479;2019004392;;LES REVES SIAMOIS;DOCUMENTAIRE;;
36480;2019004395;151878;A COUTEAUX TIRES;THRILLER;OUI;TP
36481;2019004420;151681;J'IRAI MOURIR DANS LES CARPATES;COMEDIE;OUI;TP
36482;2019004428;;KORO DU BAKORO;DOCUMENTAIRE;;
36483;2019004450;;UNE VIE MEILLEURE;THRILLER;;
36484;2019004452;151695;140 KM A L'OUEST DU PARADIS;DOCUMENTAIRE;;TP
36485;2019004453;151694;TOKYO SHAKING;COMEDIE DRAMATIQUE;OUI;TP
36486;2019004461;;LEATHERDADDY;COMEDIE DRAMATIQUE;;TP
36487;2019004463;;A PETITS PAS;DOCUMENTAIRE;;
36488;2019004464;;OFFICIAL SECRETS;THRILLER;;
36489;2019004465;151704;PATTIE ET LA COLERE DE POSEIDON;ANIMATION;OUI;TP
36490;2019004467;151720;PICCOLO CORPO;DRAME;;TP
36491;2019004469;151724;POURRIS GATES;COMEDIE;OUI;TP
36492;2019004472;151723;SEIZE PRINTEMPS;DRAME;;TP
36493;2019004479;151718;HOMME QUI A VENDU SA PEAU (L');DRAME;OUI;TP
36494;2019004487;;THE IRISHMAN;THRILLER;;
36495;2019004492;151732;TRAVERSER;DOCUMENTAIRE;;TP
36496;2019004494;;THE CLEAN BIN PROJECT;DOCUMENTAIRE;;
36497;2019004495;151986;LA VIE INVISIBLE D'EURIDICE GUSMAO;DRAME;;TPA
36498;2019004496;;HOUSEFULL 4;COMEDIE;;TP
36499;2019004497;;BIGIL;AVENTURES;;TP
36500;2019004500;;A MANSOURAH;DOCUMENTAIRE;;
36501;2019004501;;AU DOS DE NOS IMAGES;DOCUMENTAIRE;;TP
36502;2019004503;;EXILS ADOLESCENTS;DOCUMENTAIRE;;
36503;2019004504;151961;APRES LA NUIT;DRAME;;TP
36504;2019004506;;BRIGHTON BEACH SECRETS;DRAME;;
36505;2019004508;153618;FIN DE SIECLE;DRAME;;TPA
36506;2019004510;152136;LE CRISTAL MAGIQUE;ANIMATION;;TP
36507;2019004511;;HISTORY LESSONS;DRAME;;
36508;2019004512;;5B;DOCUMENTAIRE;;
36509;2019004513;;LEMEBEL;DOCUMENTAIRE;;
36510;2019004514;152740;MADAME;DOCUMENTAIRE;;TP
36511;2019004515;152076;NINA WU;DRAME;;12
36512;2019004516;;MARIA LUIZA;DOCUMENTAIRE;;
36513;2019004517;;SEARCHING EVA;DOCUMENTAIRE;;
36514;2019004518;148380;TOUTES LES VIES DE KOJIN;DOCUMENTAIRE;;TP
36515;2019004519;;TREMOR LE;DOCUMENTAIRE;;
36516;2019004520;;45 JOURS LOIN DE TOI;DRAME;;
36517;2019004521;152322;JESUS;DRAME;;TP
36518;2019004522;;EXIT;AVENTURES;;
36519;2019004523;143699;COMME UNE ACTRICE;COMEDIE DRAMATIQUE;OUI;TP
36520;2019004524;152736;L'ADIEU A MOUSTAFA;COMEDIE DRAMATIQUE;;
36521;2019004525;152123;BENJAMIN;COMEDIE DRAMATIQUE;;TP
36522;2019004527;;CLEMENT ALEX ET TOUS LES AUTRES;DRAME;;
36523;2019004528;151735;TU AS LE TEMPS;DRAME;;TP
36524;2019004529;;DARKROOM DROPS OF DEATH;DRAME;;
36525;2019004530;;ESCORT BOY;DRAME;;
36526;2019004531;;JOSE;DRAME;;
36527;2019004532;;LABEL ME;DRAME;;
36528;2019004533;;NUIT DE REVE;DRAME;;
36529;2019004534;;VERGEL;DRAME;;
36530;2019004535;;WHITE LILY;HORREUR;;
36531;2019004536;;A GIRL'S BAND;DOCUMENTAIRE;;
36532;2019004537;;DEPOSSESSION;DOCUMENTAIRE;;
36533;2019004538;;A MAN MUST BE STRONG;DOCUMENTAIRE;;
36534;2019004539;;JONATHAN AGASSI SAVED MY LIFE;DOCUMENTAIRE;;
36535;2019004542;;YVETTE LEGLAIRE;DOCUMENTAIRE;;
36536;2019004543;;ALL WE'VE GOT;DOCUMENTAIRE;;
36537;2019004544;;ETRANGES INVITES;DOCUMENTAIRE;;
36538;2019004546;153351;MON NOM EST CLITORIS;DOCUMENTAIRE;;TP
36539;2019004547;;MR LEATHER;DOCUMENTAIRE;;
36540;2019004548;153517;LA PRIDE;DOCUMENTAIRE;;TP
36541;2019004549;;RESISTENCIA TRANS;DOCUMENTAIRE;;
36542;2019004554;;CINAYET SUSU;THRILLER;;
36543;2019004563;151740;DE PASSAGE;DOCUMENTAIRE;;TP
36544;2019004569;;KAITHI;AVENTURES;;
36545;2019004571;;AKASHA;COMEDIE;;
36546;2019004573;;EXTERIEUR NUIT;DRAME;;
36547;2019004575;;FIG TREE;DRAME;;
36548;2019004576;;L'ENTERREMENT KOJO;DRAME;;
36549;2019004578;;VENT DIVIN;DRAME;;
36550;2019004586;152285;JOJO RABBIT;DRAME;OUI;TP
36551;2019004594;;WE WANT GEORGE IBRAHIM ABDALLAH IN JAIL;DOCUMENTAIRE;;
36552;2019004595;;L'ENNUI EN PROVINCE;DOCUMENTAIRE;;
36553;2019004599;152992;WHERE IS HENDRIX;COMEDIE;;TP
36554;2019004602;;MADE IN CHINA;COMEDIE;;
36555;2019004604;;POISON FATAL;DOCUMENTAIRE;;
36556;2019004605;151940;STAR WARS : EPISODE 9, L'ASCENSION DE SKYWALKER;SCIENCE FICTION;OUI;TP
36557;2019004619;;FRENCH CIRCUS;DOCUMENTAIRE;;
36558;2019004623;;BARRAGES;DOCUMENTAIRE;;
36559;2019004627;152737;J'IRAI DECROCHER LA LUNE;DOCUMENTAIRE;;TP
36560;2019004636;151747;MECHANTS (LES);COMEDIE DRAMATIQUE;OUI;TP
36561;2019004649;151755;PAROLES DE BANDITS;DOCUMENTAIRE;;TP
36562;2019004655;;THE HOUSE OF US;DRAME;;
36563;2019004656;;EXTREME JOB;COMEDIE;;
36564;2019004659;;SWING KIDS;DRAME;;
36565;2019004660;;THE DIVINE FURY;FANTASTIQUE;;
36566;2019004678;;TU NE SERAS JAMAIS SEUL;DOCUMENTAIRE;;
36567;2019004680;;MON AMI FELA;DOCUMENTAIRE;;
36568;2019004684;;ARBERIA;DRAME;;
36569;2019004687;;THE GRAND SPIRIT;COMEDIE;;
36570;2019004690;;PARENTS IN PROGRESS;COMEDIE;;
36571;2019004709;151772;UN INTRUS DANS LA VILLA;DRAME;;TP
36572;2019004714;;KIM GUN;DOCUMENTAIRE;;
36573;2019004715;152350;BOBY LAPOINTE SON NEZ;DOCUMENTAIRE;;TP
36574;2019004716;;LAST SCENE;DOCUMENTAIRE;;
36575;2019004717;;DEFAULT;DRAME;;
36576;2019004719;;HOUSE OF HUMMING BIRD;DRAME;;
36577;2019004720;;BIRTHDAY;DRAME;;
36578;2019004722;;SECOND LIFE;DRAME;;
36579;2019004724;;ARMY;DOCUMENTAIRE;;
36580;2019004725;151926;BROOKLYN AFFAIRS;POLICIER;OUI;TP
36581;2019004726;152262;TOUT PEUT CHANGER, ET SI LES FEMMES COMPTAIENT A HOLLYWOOD ?;DOCUMENTAIRE;;TP
36582;2019004737;;BETWEEN THE SEASONS;DRAME;;
36583;2019004738;;MALMOE THE SECRET MISSION;DRAME;;
36584;2019004739;;ODE TO THE GOOSE;COMEDIE DRAMATIQUE;;
36585;2019004740;;A BOY AND SUNGREEN;COMEDIE DRAMATIQUE;;
36586;2019004741;;OUR BODY;DRAME;;
36587;2019004742;;ANOTHER CHILD;DRAME;;
36588;2019004743;;MOVE THE GRAVE;COMEDIE DRAMATIQUE;;
36589;2019004745;;AIMELESS BULLET;DRAME;;
36590;2019004746;;SHOOT THE SUN BY LYRIC;DOCUMENTAIRE;;
36591;2019004748;;GRAVITY OF THE TEA;DOCUMENTAIRE;;
36592;2019004749;;THE QUIET FAMILY;COMEDIE;;
36593;2019004779;;AMOUR KREYOL;COMEDIE;;
36594;2019004791;150559;BONHEUR DES UNS… (LE);COMEDIE;OUI;TP
36595;2019004792;151782;JE NE SUIS PAS UN HEROS;COMEDIE;OUI;TP
36596;2019004799;151793;DON JUAN;MUSICAL;OUI;TP
36597;2019004814;;COME ON IRENE;DRAME;;
36598;2019004815;;THE KAMAGASAKI CAULDRON WAR;COMEDIE;;
36599;2019004817;;MASQUERADE HOTEL;THRILLER;;
36600;2019004819;;THE PROMISED LAND;DRAME;;
36601;2019004820;;SHINJUKU TIGER;DOCUMENTAIRE;;
36602;2019004821;;SIBLINGS OF THE CAPE;DRAME;;
36603;2019004822;;TALKING THE PICTURES;HISTOIRE;;
36604;2019004823;146166;HITCH UNE HISTOIRE IRANIENNE;DOCUMENTAIRE;;TP
36605;2019004825;;LA VIDA EN COMUN;DOCUMENTAIRE;;
36606;2019004826;;FAMILY OF STRANGERS;DRAME;;
36607;2019004827;;UNDER THE TURQUOISE SKY;DRAME;;
36608;2019004828;;LE NAVIRE BLANC;GUERRE;;
36609;2019004829;;NOTHING TO BE AFRAID OF;DOCUMENTAIRE;;
36610;2019004830;;LES HERBES FOLLES;DOCUMENTAIRE;;
36611;2019004853;151795;LES PROMESSES;DRAME;OUI;TP
36612;2019004867;150436;GARDER TON NOM;DRAME;OUI;TP
36613;2019004868;151812;MIRAGE;THRILLER;;TP
36614;2019004878;;DANS LE PORT DE CAPE TOWN;DRAME;;
36615;2019004879;;ARABAT DE DELA DE NOUS;DOCUMENTAIRE;;
36616;2019004880;;LE PORT;DRAME;;
36617;2019004881;;ERE ERERA BALEIBU ICIK SUBUA ARUAREN;ANIMATION;;
36618;2019004882;152963;IL ETAIT UNE FOIS DANS L'EST;DRAME;;TP
36619;2019004883;;ODESSA;COMEDIE DRAMATIQUE;;
36620;2019004884;;DIMANCHE;DRAME;;
36621;2019004886;;QUELLE EST LA TAILLE DE L UNIVERS;DOCUMENTAIRE;;
36622;2019004887;;LE KEROSENE;DRAME;;
36623;2019004889;;UNE JEUNESSE RUSSE;GUERRE;;
36624;2019004891;;RED JOAN;THRILLER;;
36625;2019004892;;CARTE DE VISITE;DOCUMENTAIRE;;
36626;2019004900;151821;CYRILLE;DOCUMENTAIRE;;TP
36627;2019004903;151829;ANTI-SQUAT;DRAME;OUI;TP
36628;2019004909;;LE TAUREAU;POLICIER;;
36629;2019004910;;EL GRECO LES TENEBRES CONTRE LA LUMIERE;DRAME;;
36630;2019004911;;LE BONHEUR C'EST;DOCUMENTAIRE;;
36631;2019004912;;PETITE SOEUR;DRAME;;
36632;2019004913;;LES MAITRESSES;DRAME;;
36633;2019004915;;BECOMING ANIMAL;DOCUMENTAIRE;;
36634;2019004916;;PROPOS SUR LA CONSCIENCE;DOCUMENTAIRE;;
36635;2019004921;;BAZIN ROMAN;DOCUMENTAIRE;;
36636;2019004922;;MERHABA GUZEL VATANIM;BIOGRAPHIE;;
36637;2019004923;;KNIGHTRIDERS;AVENTURES;;
36638;2019004924;;MARJAAVAAN;AVENTURES;;TP
